"student_id","student_name","gender","class_name","class_teacher","teacher_phone","subject_name","subject_teacher","term_name","year","ca1","ca2","exam","total","grade","school_fees_paid","payment_date","parent_name","parent_phone"
"STU0662","Israel RAJI","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,18,15,35,68,"B","No",NULL,"Mrs. RAJI","08017264930"
"STU0662","Israel RAJI","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,6,12,33,51,"C","No",NULL,"Mrs. RAJI","08017264930"
"STU0662","Israel RAJI","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,9,12,43,64,"B","No",NULL,"Mrs. RAJI","08017264930"
"STU0662","Israel RAJI","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,15,12,57,84,"A","No",NULL,"Mrs. RAJI","08017264930"
"STU0662","Israel RAJI","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,18,16,45,79,"A","No",NULL,"Mrs. RAJI","08017264930"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,10,8,30,48,"F","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,16,11,37,64,"B","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,13,6,46,65,"B","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,8,17,34,59,"C","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,14,16,46,76,"A","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,9,10,32,51,"C","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,16,19,36,71,"A","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,18,10,33,61,"B","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,7,9,32,48,"F","No",NULL,"Mr Adeola","08062731823"
"STU0663","Oputa Adeola","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,14,13,38,65,"B","No",NULL,"Mr Adeola","08062731823"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,10,17,56,83,"A","Yes","2024-03-16","Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,10,16,59,85,"A","Yes","2024-03-16","Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,8,8,31,47,"F","Yes","2024-03-16","Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,14,8,37,59,"C","Yes","2024-03-16","Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,17,14,47,78,"A","Yes","2024-03-16","Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,13,18,30,61,"B","No",NULL,"Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,17,6,44,67,"B","No",NULL,"Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,6,15,58,79,"A","No",NULL,"Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,19,18,51,88,"A","No",NULL,"Mrs. Nwankwo","08029865888"
"STU0664","Kingsley Nwankwo","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,19,18,45,82,"A","No",NULL,"Mrs. Nwankwo","08029865888"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,11,17,44,72,"A","Yes","2024-04-29","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,19,7,56,82,"A","Yes","2024-04-29","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,13,9,34,56,"C","Yes","2024-04-29","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,15,16,49,80,"A","Yes","2024-04-29","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,13,12,57,82,"A","Yes","2024-04-29","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,8,8,47,63,"B","Yes","2024-03-28","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,13,7,33,53,"C","Yes","2024-03-28","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,18,11,55,84,"A","Yes","2024-03-28","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,12,12,45,69,"B","Yes","2024-03-28","MRS Olufemi","08068316409"
"STU0665","stella Olufemi","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,8,19,36,63,"B","Yes","2024-03-28","MRS Olufemi","08068316409"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,14,5,51,70,"A","No",NULL,"mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,10,10,41,61,"B","No",NULL,"mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,6,12,43,61,"B","No",NULL,"mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,19,19,34,72,"A","No",NULL,"mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,9,6,49,64,"B","No",NULL,"mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,16,13,38,67,"B","Yes","2024-01-23","mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,10,15,38,63,"B","Yes","2024-01-23","mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,8,19,40,67,"B","Yes","2024-01-23","mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,5,6,58,69,"B","Yes","2024-01-23","mrs Arigbabuwo","08036320002"
"STU0666","Kester Arigbabuwo","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,5,12,54,71,"A","Yes","2024-01-23","mrs Arigbabuwo","08036320002"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,14,16,51,81,"A","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,6,10,38,54,"C","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,16,7,54,77,"A","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,6,15,34,55,"C","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,15,6,36,57,"C","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,15,14,44,73,"A","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,13,11,57,81,"A","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,9,19,49,77,"A","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,16,8,44,68,"B","No",NULL,"Mrs. Olatunji","08053407575"
"STU0667","jeffrey Olatunji","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,14,12,55,81,"A","No",NULL,"Mrs. Olatunji","08053407575"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,17,14,43,74,"A","No",NULL,"Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,14,14,39,67,"B","No",NULL,"Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,5,9,43,57,"C","No",NULL,"Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,6,17,56,79,"A","No",NULL,"Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,13,11,45,69,"B","No",NULL,"Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,14,12,51,77,"A","Yes","2024-03-14","Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,13,10,52,75,"A","Yes","2024-03-14","Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,11,13,56,80,"A","Yes","2024-03-14","Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,12,17,46,75,"A","Yes","2024-03-14","Mrs RAJIOVITCH","08035567100"
"STU0668","Okwuchukwu RAJIOVITCH","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,8,11,40,59,"C","Yes","2024-03-14","Mrs RAJIOVITCH","08035567100"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,12,11,57,80,"A","No",NULL,"mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,7,19,49,75,"A","No",NULL,"mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,16,11,37,64,"B","No",NULL,"mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,11,10,54,75,"A","No",NULL,"mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,13,15,42,70,"A","No",NULL,"mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,11,12,51,74,"A","Yes","2024-02-21","mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,5,5,45,55,"C","Yes","2024-02-21","mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,10,6,59,75,"A","Yes","2024-02-21","mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,12,5,42,59,"C","Yes","2024-02-21","mrs SALAMI","08069352435"
"STU0669","Doria SALAMI","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,6,12,57,75,"A","Yes","2024-02-21","mrs SALAMI","08069352435"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,10,16,39,65,"B","No",NULL,"Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,6,6,56,68,"B","No",NULL,"Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,18,11,50,79,"A","No",NULL,"Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,9,12,41,62,"B","No",NULL,"Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,16,11,57,84,"A","No",NULL,"Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,18,13,33,64,"B","Yes","2024-01-17","Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,14,8,47,69,"B","Yes","2024-01-17","Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,7,5,46,58,"C","Yes","2024-01-17","Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,11,18,45,74,"A","Yes","2024-01-17","Mister Olatunji","08021517819"
"STU0670","Ub Olatunji","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,18,9,48,75,"A","Yes","2024-01-17","Mister Olatunji","08021517819"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,11,18,31,60,"B","Yes","2024-01-23","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,7,5,45,57,"C","Yes","2024-01-23","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,12,6,44,62,"B","Yes","2024-01-23","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,11,15,38,64,"B","Yes","2024-01-23","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,10,6,47,63,"B","Yes","2024-01-23","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,13,14,53,80,"A","Yes","2024-04-21","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,18,18,43,79,"A","Yes","2024-04-21","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,13,8,33,54,"C","Yes","2024-04-21","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,19,19,47,85,"A","Yes","2024-04-21","Mr Momorr","08056073103"
"STU0671","Redeem Momorr","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,18,14,30,62,"B","Yes","2024-04-21","Mr Momorr","08056073103"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,14,17,49,80,"A","Yes","2024-01-04","MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,14,14,56,84,"A","Yes","2024-01-04","MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,12,6,58,76,"A","Yes","2024-01-04","MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,16,15,37,68,"B","Yes","2024-01-04","MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,5,19,30,54,"C","Yes","2024-01-04","MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,8,11,38,57,"C","No",NULL,"MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,9,6,57,72,"A","No",NULL,"MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,11,15,47,73,"A","No",NULL,"MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,13,13,48,74,"A","No",NULL,"MR Nwosu","08083339816"
"STU0672","AUWAL Nwosu","M","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,17,12,40,69,"B","No",NULL,"MR Nwosu","08083339816"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,8,7,46,61,"B","Yes","2024-01-17","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,9,17,59,85,"A","Yes","2024-01-17","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,15,8,30,53,"C","Yes","2024-01-17","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,14,12,53,79,"A","Yes","2024-01-17","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,17,12,48,77,"A","Yes","2024-01-17","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,10,16,57,83,"A","Yes","2024-02-20","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,11,13,50,74,"A","Yes","2024-02-20","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,13,10,39,62,"B","Yes","2024-02-20","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,14,14,49,77,"A","Yes","2024-02-20","Mrs. Nwankwo","08088249598"
"STU0673","Micheal Nwankwo","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,17,5,46,68,"B","Yes","2024-02-20","Mrs. Nwankwo","08088249598"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,18,14,50,82,"A","No",NULL,"Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,17,18,48,83,"A","No",NULL,"Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,9,9,46,64,"B","No",NULL,"Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,18,12,50,80,"A","No",NULL,"Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,9,13,37,59,"C","No",NULL,"Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,17,5,48,70,"A","Yes","2024-02-20","Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,16,11,46,73,"A","Yes","2024-02-20","Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,5,9,54,68,"B","Yes","2024-02-20","Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,10,14,31,55,"C","Yes","2024-02-20","Mr ADEOLA","08072405984"
"STU0674","Misan ADEOLA","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,15,13,45,73,"A","Yes","2024-02-20","Mr ADEOLA","08072405984"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,10,9,34,53,"C","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,19,16,32,67,"B","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,18,10,44,72,"A","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,19,17,45,81,"A","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,8,17,41,66,"B","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,14,18,31,63,"B","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,17,7,38,62,"B","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,15,15,54,84,"A","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,10,14,55,79,"A","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0675","Sylvester Suleimanovitch","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,18,13,49,80,"A","No",NULL,"Mr. Suleimanovitch","08012560649"
"STU0676","Loveth Ganiyu","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,15,9,39,63,"B","Yes","2024-04-29","Mrs Ganiyu","08075050252"
"STU0676","Loveth Ganiyu","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,10,17,38,65,"B","Yes","2024-04-29","Mrs Ganiyu","08075050252"
"STU0676","Loveth Ganiyu","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,17,9,37,63,"B","Yes","2024-04-29","Mrs Ganiyu","08075050252"
"STU0676","Loveth Ganiyu","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,15,5,50,70,"A","Yes","2024-04-29","Mrs Ganiyu","08075050252"
"STU0676","Loveth Ganiyu","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,14,5,55,74,"A","Yes","2024-04-29","Mrs Ganiyu","08075050252"
